transaction_entity,entity_id,amount,currency,fee (exclusive tax),tax,debit,credit,payment_method,card_type,issuer_name,entity_created_at,payment_captured_at,payment_notes,refund_notes,arn,entity_description,order_id,order_receipt,order_notes,dispute_id,dispute_created_at,dispute_reason,settlement_id,settled_at,settlement_utr,settled_by
payment,pay_lqpjWW5WqmmYbq,445.50,INR,8.91,1.60,0.00,434.99,card,credit,,03/06/2026 23:17:01,46176.97015046296,[],,,,order_riSoKpN0aykPND,rcpt-76384,[],,,,setl_5g70VduXp32PWu,04/06/2026 23:17:01,CITIN26060465680222,Razorpay
payment,pay_5ZPgZqj0g4tb3E,920.00,INR,18.40,3.31,0.00,898.29,wallet,,,03/06/2026 06:30:30,2026-06-03 06:30:30,[],,,,order_OJ6I6ul2xMW0wh,rcpt-75430,[],,,,setl_5g70VduXp32PWu,2026-06-04 06:30:30,CITIN26060465680222,Razorpay
payment,pay_F1IbItgeMrFQRN,4875.00,INR,97.50,17.55,0.00,4759.95,upi,,,2026-06-03 13:43:59,2026-06-03 13:43:59,[],,,,order_5PKjvdhrC4rpi9,rcpt-66448,[],,,,setl_5g70VduXp32PWu,46177.57221064815,CITIN26060465680222,Razorpay
payment,pay_5MvBkpwxULq3MZ,610.50,INR,12.21,2.20,0.00,596.09,upi,,,03/06/2026 20:56:28,46176.8725462963,[],,,,order_ewy0jawI87jJh2,rcpt-43208,[],,,,setl_5g70VduXp32PWu,2026-06-04 20:56:28,CITIN26060465680222,Razorpay
payment,pay_fxzsoVObMpyjIe,12972.50,INR,227.02,40.86,0.00,12704.62,netbanking,,ICICI,2026-06-03 03:09:57,2026-06-03 03:09:57,[],,,,order_7VCxM0p6tCRd08,rcpt-35437,[],,,,setl_5g70VduXp32PWu,46177.13190972222,CITIN26060465680222,Razorpay
payment,pay_4MEme1uMvVjdjD,3169.50,INR,63.39,11.41,0.00,3094.70,upi,,,2026-06-03 10:22:26,03/06/2026 10:22:26,[],,,,order_Gse4eyaFoCsGHu,rcpt-55159,[],,,,setl_5g70VduXp32PWu,2026-06-04 10:22:26,CITIN26060465680222,Razorpay
payment,pay_7xGQqaAR9BumC6,405.00,INR,8.10,1.46,0.00,395.44,upi,,,2026-06-03 17:35:55,46176.73327546296,[],,,,order_s5qHznTVZDHtsU,rcpt-62081,[],,,,setl_5g70VduXp32PWu,2026-06-04 17:35:55,CITIN26060465680222,Razorpay
payment,pay_4uxG7I9AqtIk2B,11098.50,INR,194.22,34.96,0.00,10869.32,netbanking,,ICICI,03/06/2026 00:48:24,2026-06-03 00:48:24,[],,,,order_FwFBYBCOrdiuBR,rcpt-79587,[],,,,setl_5g70VduXp32PWu,04/06/2026 00:48:24,CITIN26060465680222,Razorpay
payment,pay_8MeKT3RYTxEaN8,1025.50,INR,20.51,3.69,0.00,1001.30,upi,,,2026-06-03 07:01:53,46176.292974537035,[],,,,order_GkwwU8tPGOHnJn,rcpt-34816,[],,,,setl_5g70VduXp32PWu,2026-04-06 07:01:53,CITIN26060465680222,Razorpay
refund,rfnd_hi3MmK9uHnKxbm,1025.50,INR,4.00,0.72,1030.22,0.00,,,,2026-06-04 14:14:22,,,"{""refund_reason"": ""duplicate_order""}",727361246787,,,,,,,,setl_5g70VduXp32PWu,2026-06-04 14:14:22,CITIN26060465680222,Razorpay
payment,pay_DV63jil2hHJ6dP,8094.50,INR,97.13,17.48,0.00,7979.89,card,debit,HDFC,2026-06-04 21:27:51,2026-06-04 21:27:51,[],,,,order_FMhAQSfEZ0WqaJ,rcpt-51688,[],,,,setl_NoLryaazIk7Una,08/06/2026 21:27:51,CITIN26060811570728,Razorpay
payment,pay_rsnB7CjqqqLDrJ,3365.50,INR,58.90,10.60,0.00,3296.00,netbanking,,ICICI,2026-06-04 04:40:20,46177.19467592592,[],,,,order_lEMBSDTihYXaHg,rcpt-64334,[],,,,setl_NoLryaazIk7Una,2026-06-08 04:40:20,CITIN26060811570728,Razorpay
payment,pay_rVPoPDs9eCb5cN,2744.50,INR,48.03,8.65,0.00,2687.82,netbanking,,,04/06/2026 11:53:49,04/06/2026 11:53:49,[],,,,order_qNprZssZpJOOlu,rcpt-31135,[],,,,setl_NoLryaazIk7Una,08/06/2026 11:53:49,CITIN26060811570728,Razorpay
payment,pay_1xsDeyLglRSM8O,467.00,INR,9.34,1.68,0.00,455.98,upi,,,2026-06-04 18:06:18,04/06/2026 18:06:18,[],,,,order_rkwwB6Y4blh6mZ,rcpt-16309,[],,,,setl_NoLryaazIk7Una,08/06/2026 18:06:18,CITIN26060811570728,Razorpay
payment,pay_N3evpviV3sdLD4,11946.50,INR,238.93,43.01,0.00,11664.56,upi,,,46177.05540509259,2026-06-04 01:19:47,[],,,,order_y9xX2m81dM0QoK,rcpt-73779,[],,,,setl_NoLryaazIk7Una,2026-06-08 01:19:47,CITIN26060811570728,Razorpay
payment,pay_TMWDEVPcMLnA3P,855.00,INR,17.10,3.08,0.00,834.82,upi,,,04/06/2026 08:32:16,2026-06-04 08:32:16,[],,,,order_2jVoM9hbbMCxEp,rcpt-87235,[],,,,setl_NoLryaazIk7Una,08/06/2026 08:32:16,CITIN26060811570728,Razorpay
payment,pay_N10K0FfJ4rn0U0,1264.00,INR,22.12,3.98,0.00,1237.90,netbanking,,,2026-06-04 15:45:45,2026-06-04 15:45:45,[],,,,order_8xgBlLdqkywlbl,rcpt-72483,[],,,,setl_NoLryaazIk7Una,08/06/2026 15:45:45,CITIN26060811570728,Razorpay
payment,pay_PISdwtuh1zaD9N,4923.00,INR,98.46,17.72,0.00,4806.82,upi,,,2026-06-04 22:58:14,2026-06-04 22:58:14,[],,,,order_o7km4mDycBUa9e,rcpt-69082,[],,,,setl_NoLryaazIk7Una,2026-06-08 22:58:14,CITIN26060811570728,Razorpay
payment,pay_krKywVVMkSmODV,9668.50,INR,169.20,30.46,0.00,9468.84,netbanking,,HDFC,46177.216469907406,2026-06-04 05:11:43,[],,,,order_Liqly69fkii7Aq,rcpt-17227,[],,,,setl_NoLryaazIk7Una,2026-06-08 05:11:43,CITIN26060811570728,Razorpay
payment,pay_fgaKiXzaclQsce,1958.50,INR,23.50,4.23,0.00,1930.77,card,debit,ICICI,46177.516805555555,04/06/2026 12:24:12,[],,,,order_oPofB0HdwSbW8Y,rcpt-75790,[],,,,setl_NoLryaazIk7Una,2026-06-08 12:24:12,CITIN26060811570728,Razorpay
payment,pay_CWcTUG72rupcWG,928.50,INR,18.57,3.34,0.00,906.59,card,credit,AXIS,2026-06-04 19:37:41,2026-06-04 19:37:41,[],,,,order_GYbK2NBxOB6SVL,rcpt-56410,[],,,,setl_NoLryaazIk7Una,2026-06-08 19:37:41,CITIN26060811570728,Razorpay
payment,pay_NwjIXnSDsQ7XUY,11473.00,INR,229.46,41.30,0.00,11202.24,card,credit,SBIN,46177.11817129629,2026-04-06 02:50:10,[],,,,order_8cqhVW9gnutnsW,rcpt-23606,[],,,,setl_NoLryaazIk7Una,2026-06-08 02:50:10,CITIN26060811570728,Razorpay
payment,pay_UtoXIv7uRMTL2w,1384.50,INR,27.69,4.98,0.00,1351.83,upi,,,2026-06-04 09:03:39,2026-06-04 09:03:39,[],,,,order_lbhEA7r8lJtpci,rcpt-66045,[],,,,setl_NoLryaazIk7Una,46181.377534722225,CITIN26060811570728,Razorpay
payment,pay_2mTtgMdeD5Nid5,886.50,INR,17.73,3.19,0.00,865.58,upi,,,2026-06-04 16:16:08,04/06/2026 16:16:08,[],,,,order_8OzHFUblUEmkts,rcpt-57833,[],,,,setl_NoLryaazIk7Una,08/06/2026 16:16:08,CITIN26060811570728,Razorpay
payment,pay_MbeVZJRxhCFZxE,229.50,INR,4.59,0.83,0.00,224.08,upi,,,04/06/2026 23:29:37,2026-06-04 23:29:37,[],,,,order_S6giUAfcBolIkz,rcpt-34727,[],,,,setl_NoLryaazIk7Una,2026-06-08 23:29:37,CITIN26060811570728,Razorpay
payment,pay_boUm7tenTNIDvI,3301.00,INR,66.02,11.88,0.00,3223.10,upi,,,46177.27923611111,2026-06-04 06:42:06,[],,,,order_IjVZvwhVIpVjIN,rcpt-60791,[],,,,setl_NoLryaazIk7Una,2026-08-06 06:42:06,CITIN26060811570728,Razorpay
payment,pay_5aoDVINJBCLMoa,616.00,INR,12.32,2.22,0.00,601.46,upi,,,46177.5802662037,2026-06-04 13:55:35,[],,,,order_7LBrShXtUQpYWx,rcpt-56416,[],,,,setl_NoLryaazIk7Una,46181.5802662037,CITIN26060811570728,Razorpay
payment,pay_srWo8eDujNulZo,13427.50,INR,268.55,48.34,0.00,13110.61,card,credit,ICICI,2026-06-04 20:08:04,04/06/2026 20:08:04,[],,,,order_zsL8VvjGw0JWzN,rcpt-31707,[],,,,setl_NoLryaazIk7Una,2026-06-08 20:08:04,CITIN26060811570728,Razorpay
payment,pay_EfOZU12blPLuCP,1091.50,INR,21.83,3.93,0.00,1065.74,upi,,,2026-06-04 03:21:33,2026-06-04 03:21:33,[],,,,order_lMdXzt7g9QEsBh,rcpt-18968,[],,,,setl_NoLryaazIk7Una,46181.139965277776,CITIN26060811570728,Razorpay
payment,pay_h9pe63CF94wS7a,424.50,INR,8.49,1.53,0.00,414.48,upi,,,2026-06-04 10:34:02,2026-06-04 10:34:02,[],,,,order_rVUNjk8oi0CCLd,rcpt-63388,[],,,,setl_NoLryaazIk7Una,2026-06-08 10:34:02,CITIN26060811570728,Razorpay
payment,pay_nGYN2EhaI6vMa6,4905.00,INR,98.10,17.66,0.00,4789.24,upi,,,2026-06-04 17:47:31,04/06/2026 17:47:31,[],,,,order_fMYWat75NkDBuc,rcpt-95813,[],,,,setl_NoLryaazIk7Una,2026-06-08 17:47:31,CITIN26060811570728,Razorpay
payment,pay_s4W7HPdgi18Sgz,7696.00,INR,153.92,27.71,0.00,7514.37,upi,,,2026-06-04 00:00:00,2026-06-04 00:00:00,[],,,,order_cFvLEV3tQXH3UK,rcpt-43213,[],,,,setl_NoLryaazIk7Una,08/06/2026 00:00:00,CITIN26060811570728,Razorpay
payment,pay_3H5Ji2EPu4d9IZ,4415.50,INR,88.31,15.90,0.00,4311.29,upi,,,2026-06-04 07:13:29,2026-06-04 07:13:29,[],,,,order_7V23xW4lFQCk3k,rcpt-57369,[],,,,setl_NoLryaazIk7Una,2026-06-08 07:13:29,CITIN26060811570728,Razorpay
payment,pay_o5faTxzhHzVKjF,1304.50,INR,32.61,5.87,0.00,1266.02,card,credit,AXIS,2026-06-04 14:26:58,2026-06-04 14:26:58,[],,,,order_jy4OstGZPZ58xk,rcpt-14907,[],,,,setl_NoLryaazIk7Una,08/06/2026 14:26:58,CITIN26060811570728,Razorpay
payment,pay_lshF3fnTiCmpwW,3420.00,INR,41.04,7.39,0.00,3371.57,card,debit,AXIS,04/06/2026 21:39:27,04/06/2026 21:39:27,[],,,,order_DkpvTrS7GevIBV,rcpt-17281,[],,,,setl_NoLryaazIk7Una,46181.902395833335,CITIN26060811570728,Razorpay
payment,pay_fLbz0LOlEi3U9V,2681.50,INR,53.63,9.65,0.00,2618.22,card,credit,SBIN,04/06/2026 04:52:56,04/06/2026 04:52:56,[],,,,order_pTEnox7gOLHDM9,rcpt-94856,[],,,,setl_NoLryaazIk7Una,2026-06-08 04:52:56,CITIN26060811570728,Razorpay
payment,pay_9Poq7SAQiyiocP,2976.50,INR,59.53,10.72,0.00,2906.25,upi,,,04/06/2026 11:05:25,46177.46209490741,[],,,,order_NBpMgghrjx3jph,rcpt-67826,[],,,,setl_NoLryaazIk7Una,08/06/2026 11:05:25,CITIN26060811570728,Razorpay
payment,pay_lb2FBKSNtFX7SN,18490.00,INR,221.88,39.94,0.00,18228.18,card,debit,SBIN,04/06/2026 18:18:54,46177.763125,[],,,,order_7dyPSh2BWKHUiz,rcpt-69300,[],,,,setl_NoLryaazIk7Una,08/06/2026 18:18:54,CITIN26060811570728,Razorpay
payment,pay_IOTozTzkvp9zKI,12529.00,INR,219.26,39.47,0.00,12270.27,netbanking,,KKBK,2026-06-04 01:31:23,2026-06-04 01:31:23,[],,,,order_ZRriFJM8oAwvZP,rcpt-53753,[],,,,setl_NoLryaazIk7Una,2026-06-08 01:31:23,CITIN26060811570728,Razorpay
payment,pay_s3JuPb4jMCAu0V,4637.50,INR,92.75,16.70,0.00,4528.05,upi,,,2026-06-04 08:44:52,2026-06-04 08:44:52,[],,,,order_cp53b1QeM15giE,rcpt-31966,[],,,,setl_NoLryaazIk7Una,2026-06-08 08:44:52,CITIN26060811570728,Razorpay
payment,pay_9vn2Jfs4184jM6,9946.00,INR,119.35,21.48,0.00,9805.17,card,debit,KKBK,46177.664826388886,04/06/2026 15:57:21,[],,,,order_DfNBZrS99RF5ed,rcpt-78210,[],,,,setl_NoLryaazIk7Una,46181.664826388886,CITIN26060811570728,Razorpay
payment,pay_Rlq6sJKXIjj6om,21211.50,INR,424.23,76.36,0.00,20710.91,upi,,,2026-06-04 22:10:50,2026-06-04 22:10:50,[],,,,order_fUgmhXeO2xUHz8,rcpt-89660,[],,,,setl_NoLryaazIk7Una,46181.92418981482,CITIN26060811570728,Razorpay
payment,pay_3NdoK6Ru5qxXV4,964.00,INR,11.57,2.08,0.00,950.35,card,debit,HDFC,2026-06-04 05:23:19,2026-06-04 05:23:19,[],,,,order_uzEpVbvPrkuSOi,rcpt-10209,[],,,,setl_NoLryaazIk7Una,08/06/2026 05:23:19,CITIN26060811570728,Razorpay
payment,pay_syP24Qlc1NqGtw,697.50,INR,8.37,1.51,0.00,687.62,card,debit,KKBK,2026-06-04 12:36:48,04/06/2026 12:36:48,[],,,,order_MVNV8GcTfX6APg,rcpt-27544,[],,,,setl_NoLryaazIk7Una,2026-06-08 12:36:48,CITIN26060811570728,Razorpay
payment,pay_VwAhxnjYWgs7Zu,2081.00,INR,41.62,7.49,0.00,2031.89,wallet,,,2026-06-04 19:49:17,2026-06-04 19:49:17,[],,,,order_6DMrvUXnXChCna,rcpt-28275,[],,,,setl_NoLryaazIk7Una,2026-06-08 19:49:17,CITIN26060811570728,Razorpay
payment,pay_EEoCTHeQtn9468,5865.00,INR,117.30,21.11,0.00,5726.59,upi,,,2026-06-04 02:02:46,2026-06-04 02:02:46,[],,,,order_gYT4GoP0HkyWMB,rcpt-31774,[],,,,setl_NoLryaazIk7Una,2026-06-08 02:02:46,CITIN26060811570728,Razorpay
payment,pay_TVx4UaXIyv0nOc,3536.50,INR,70.73,12.73,0.00,3453.04,wallet,,,04/06/2026 09:15:15,04/06/2026 09:15:15,[],,,,order_vXgPkqoHWvucMa,rcpt-19079,[],,,,setl_NoLryaazIk7Una,2026-06-08 09:15:15,CITIN26060811570728,Razorpay
refund,rfnd_hIcV1jTCDmOcKC,4745.00,INR,4.00,0.72,4749.72,0.00,,,,46180.68662037037,,,"{""refund_reason"": ""quality_issue""}",863520309134,,,,,,,,setl_NoLryaazIk7Una,08/06/2026 16:28:44,CITIN26060811570728,Razorpay
payment,pay_fIKQE6BWDjk7RA,2587.50,INR,51.75,9.32,0.00,2526.43,upi,,,46178.98695601852,46178.98695601852,[],,,,order_bVnJtYHlgYIUkO,rcpt-33207,[],,,,setl_SvLhOsF67sYjC8,2026-06-08 23:41:13,CITIN26060841970027,Razorpay
payment,pay_LVpKWdb0fmv8Qr,2587.50,INR,51.75,9.32,0.00,2526.43,upi,,,2026-05-06 06:54:42,05/06/2026 06:54:42,[],,,,order_bVnJtYHlgYIUkO,rcpt-33207,[],,,,setl_SvLhOsF67sYjC8,2026-06-08 06:54:42,CITIN26060841970027,Razorpay
refund,rfnd_qKtrzjghKf1iVD,2587.50,INR,4.00,0.72,2592.22,0.00,,,,2026-06-08 13:07:11,,,"{""refund_reason"": ""duplicate_order""}",778211427872,,,,,,,,setl_SvLhOsF67sYjC8,2026-06-08 13:07:11,CITIN26060841970027,Razorpay
payment,pay_gsSaJz55HjSbq0,1020.00,INR,20.40,3.67,0.00,995.93,upi,,,2026-06-06 20:20:40,2026-06-06 20:20:40,[],,,,order_GNV5A1lswW1M8l,rcpt-77362,[],,,,setl_eY8Iar1EG6FfsC,46182.84768518519,CITIN26060990815482,Razorpay
payment,pay_aI3q1Qxi1yAC4E,9950.00,INR,199.00,35.82,0.00,9715.18,upi,,,06/06/2026 03:33:09,46179.14802083333,[],,,,order_nPPDewlYVb44Fd,rcpt-39981,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 03:33:09,CITIN26060990815482,Razorpay
payment,pay_VyCt25N9mgsvLQ,2365.00,INR,47.30,8.51,0.00,2309.19,wallet,,,06/06/2026 10:46:38,06/06/2026 10:46:38,[],,,,order_Aa7YYnDF4Wdg9P,rcpt-30775,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 10:46:38,CITIN26060990815482,Razorpay
payment,pay_fiUeZqajKchwMw,3886.50,INR,77.73,13.99,0.00,3794.78,upi,,,46179.749386574076,06/06/2026 17:59:07,[],,,,order_kJUhuZJ5NX6vJA,rcpt-11681,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 17:59:07,CITIN26060990815482,Razorpay
payment,pay_QLkk2262deqtHR,21342.50,INR,426.85,76.83,0.00,20838.82,upi,,,46179.00875,2026-06-06 00:12:36,[],,,,order_egD4J2TvazJJ5a,rcpt-73297,[],,,,setl_eY8Iar1EG6FfsC,46182.00875,CITIN26060990815482,Razorpay
payment,pay_qOV5UHMPfPuphb,1399.50,INR,16.79,3.02,0.00,1379.69,card,debit,HDFC,2026-06-06 07:25:05,46179.30908564815,[],,,,order_x9fWrPIos5MdRV,rcpt-13171,[],,,,setl_eY8Iar1EG6FfsC,46182.30908564815,CITIN26060990815482,Razorpay
payment,pay_KOQbVDYRDbwW69,746.00,INR,18.65,3.36,0.00,723.99,card,credit,,2026-06-06 14:38:34,2026-06-06 14:38:34,[],,,,order_sNwTPRYYX9Vmwa,rcpt-72697,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 14:38:34,CITIN26060990815482,Razorpay
payment,pay_0b6tPaQiElQI5h,1945.00,INR,38.90,7.00,0.00,1899.10,card,credit,KKBK,2026-06-06 21:51:03,06/06/2026 21:51:03,[],,,,order_WxpFmwxdzPXcGS,rcpt-87707,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 21:51:03,CITIN26060990815482,Razorpay
payment,pay_MZqFzksqZ4iFHs,4789.00,INR,95.78,17.24,0.00,4675.98,upi,,,06/06/2026 04:04:32,2026-06-06 04:04:32,[],,,,order_PFQTvdVK6blxqk,rcpt-99907,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 04:04:32,CITIN26060990815482,Razorpay
payment,pay_i42uYIWZaksAc9,4745.00,INR,94.90,17.08,0.00,4633.02,upi,,,06/06/2026 11:17:01,46179.47015046296,[],,,,order_i6B6fWfy4cqsdI,rcpt-41605,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 11:17:01,CITIN26060990815482,Razorpay
payment,pay_2jRIoKCeDLKY8k,567.50,INR,11.35,2.04,0.00,554.11,upi,,,2026-06-06 18:30:30,06/06/2026 18:30:30,[],,,,order_7eErhc1g29Cobc,rcpt-65628,[],,,,setl_eY8Iar1EG6FfsC,46182.77118055556,CITIN26060990815482,Razorpay
payment,pay_bMbBtxYff4eOQ8,19790.00,INR,395.80,71.24,0.00,19322.96,upi,,,2026-06-06 01:43:59,2026-06-06 01:43:59,[],,,,order_uLMf9Eoaz9NCMU,rcpt-83217,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 01:43:59,CITIN26060990815482,Razorpay
payment,pay_Nbh4Tj9ZwyjjUj,20658.00,INR,361.52,65.07,0.00,20231.41,netbanking,,AXIS,2026-06-06 08:56:28,06/06/2026 08:56:28,[],,,,order_qwDH0pyaiWN4rc,rcpt-61994,[],,,,setl_eY8Iar1EG6FfsC,46182.3725462963,CITIN26060990815482,Razorpay
payment,pay_fchoL5b0Y5IV8X,800.00,INR,16.00,2.88,0.00,781.12,upi,,,06/06/2026 15:09:57,06/06/2026 15:09:57,[],,,,order_O3gPAPYR8qgq5c,rcpt-40740,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 15:09:57,CITIN26060990815482,Razorpay
payment,pay_mXDaU1GzuKN2Ha,9321.00,INR,186.42,33.56,0.00,9101.02,card,credit,HDFC,06/06/2026 22:22:26,46179.93224537037,[],,,,order_8yPDYHn9qGzH5x,rcpt-43926,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 22:22:26,CITIN26060990815482,Razorpay
payment,pay_byJWg46nSfWCU2,8558.50,INR,171.17,30.81,0.00,8356.52,upi,,,2026-06-06 05:35:55,2026-06-06 05:35:55,[],,,,order_Sfi6QMtrhsEcsF,rcpt-15510,[],,,,setl_eY8Iar1EG6FfsC,2026-09-06 05:35:55,CITIN26060990815482,Razorpay
payment,pay_UjygfH0JLhUeij,10870.00,INR,217.40,39.13,0.00,10613.47,upi,,,2026-06-06 12:48:24,2026-06-06 12:48:24,[],,,,order_YPZQvyEeAg69FC,rcpt-17386,[],,,,setl_eY8Iar1EG6FfsC,46182.53361111111,CITIN26060990815482,Razorpay
payment,pay_VhfXjRBg6vgJkN,354.50,INR,7.09,1.28,0.00,346.13,upi,,,06/06/2026 19:01:53,2026-06-06 19:01:53,[],,,,order_V0nZEm5sEX3xO1,rcpt-68146,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 19:01:53,CITIN26060990815482,Razorpay
payment,pay_DiuWr5vJF5nPfz,15611.00,INR,312.22,56.20,0.00,15242.58,wallet,,,2026-06-06 02:14:22,06/06/2026 02:14:22,[],,,,order_AfAwZ8jnYs9v7o,rcpt-73914,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 02:14:22,CITIN26060990815482,Razorpay
payment,pay_Vj3ahR7YeKuoSL,23008.50,INR,460.17,82.83,0.00,22465.50,upi,,,06/06/2026 09:27:51,06/06/2026 09:27:51,[],,,,order_3lLltlzSGYcB6Q,rcpt-87600,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 09:27:51,CITIN26060990815482,Razorpay
payment,pay_7irnF2cQRbewEf,753.00,INR,15.06,2.71,0.00,735.23,upi,,,2026-06-06 16:40:20,06/06/2026 16:40:20,[],,,,order_d3yymsKE1ivYfN,rcpt-27058,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 16:40:20,CITIN26060990815482,Razorpay
payment,pay_GHHokQxsHntgmv,5546.00,INR,110.92,19.97,0.00,5415.11,upi,,,06/06/2026 23:53:49,2026-06-06 23:53:49,[],,,,order_GU1FQlhtRbGnKE,rcpt-19824,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 23:53:49,CITIN26060990815482,Razorpay
payment,pay_beq12not383iMg,8344.00,INR,166.88,30.04,0.00,8147.08,upi,,,2026-06-06 06:06:18,46179.254375,[],,,,order_60APjKPoScbLt3,rcpt-14510,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 06:06:18,CITIN26060990815482,Razorpay
payment,pay_hWtdnM1TVOhKHC,14363.50,INR,287.27,51.71,0.00,14024.52,upi,,,2026-06-06 13:19:47,2026-06-06 13:19:47,[],,,,order_cKCgi8b6SpyyEh,rcpt-67330,[],,,,setl_eY8Iar1EG6FfsC,46182.55540509259,CITIN26060990815482,Razorpay
payment,pay_Vq6pjv4d3f2iCZ,445.00,INR,8.90,1.60,0.00,434.50,card,credit,AXIS,06/06/2026 20:32:16,2026-06-06 20:32:16,[],,,,order_uvAcuGWNH34L0H,rcpt-47018,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 20:32:16,CITIN26060990815482,Razorpay
payment,pay_pHc3XA1sz4AV7g,717.50,INR,14.35,2.58,0.00,700.57,card,credit,KKBK,2026-06-06 03:45:45,06/06/2026 03:45:45,[],,,,order_4mXqyUGxi3ieuH,rcpt-28794,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 03:45:45,CITIN26060990815482,Razorpay
payment,pay_bfNzQ4rLWcspvw,18105.00,INR,362.10,65.18,0.00,17677.72,upi,,,06/06/2026 10:58:14,06/06/2026 10:58:14,[],,,,order_8uHxtJ79BYJq4X,rcpt-16157,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 10:58:14,CITIN26060990815482,Razorpay
payment,pay_as6fx6HV8HxRBB,21141.00,INR,422.82,76.11,0.00,20642.07,upi,,,2026-06-06 17:11:43,06/06/2026 17:11:43,[],,,,order_LwR9jzvHibN2H9,rcpt-69374,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 17:11:43,CITIN26060990815482,Razorpay
payment,pay_3tU7tM6wggENZN,14991.50,INR,299.83,53.97,0.00,14637.70,upi,,,06/06/2026 00:24:12,2026-06-06 00:24:12,[],,,,order_nitfoI9cS8Fccy,rcpt-64405,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 00:24:12,CITIN26060990815482,Razorpay
payment,pay_zS1oEYuSuGRSyu,8591.50,INR,171.83,30.93,0.00,8388.74,upi,,,06/06/2026 07:37:41,2026-06-06 07:37:41,[],,,,order_0MOGsRsvFIN2I3,rcpt-64625,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 07:37:41,CITIN26060990815482,Razorpay
payment,pay_j8SHuL6DnmdzZV,589.00,INR,11.78,2.12,0.00,575.10,upi,,,06/06/2026 14:50:10,06/06/2026 14:50:10,[],,,,order_IAH1UDVfbvrYww,rcpt-29122,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 14:50:10,CITIN26060990815482,Razorpay
payment,pay_8oejV2iWeMFkIV,399.50,INR,7.99,1.44,0.00,390.07,card,credit,AXIS,2026-06-06 21:03:39,2026-06-06 21:03:39,[],,,,order_57QUsrqNNoEH3y,rcpt-93347,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 21:03:39,CITIN26060990815482,Razorpay
payment,pay_IUaXSaHsvWXCsI,842.00,INR,16.84,3.03,0.00,822.13,upi,,,2026-06-06 04:16:08,2026-06-06 04:16:08,[],,,,order_Lwe6qOjbGsheGE,rcpt-71156,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 04:16:08,CITIN26060990815482,Razorpay
payment,pay_8UVQGdIosQsDR6,17316.50,INR,346.33,62.34,0.00,16907.83,upi,,,06/06/2026 11:29:37,2026-06-06 11:29:37,[],,,,order_61IDaizB1NA3WQ,rcpt-17828,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 11:29:37,CITIN26060990815482,Razorpay
payment,pay_gG9HavqkPU09Qn,9270.00,INR,185.40,33.37,0.00,9051.23,upi,,,06/06/2026 18:42:06,2026-06-06 18:42:06,[],,,,order_1PxN3kifmPFy5G,rcpt-37309,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 18:42:06,CITIN26060990815482,Razorpay
payment,pay_evfd7D4frOrt7h,2055.00,INR,41.10,7.40,0.00,2006.50,upi,,,46179.0802662037,2026-06-06 01:55:35,[],,,,order_dxkQfghrqJ2grO,rcpt-81808,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 01:55:35,CITIN26060990815482,Razorpay
payment,pay_bg1FxvTYa0EnyH,304.00,INR,6.08,1.09,0.00,296.83,upi,,,46179.33893518519,2026-06-06 08:08:04,[],,,,order_JZ6zT5IHPe9mC9,rcpt-21867,[],,,,setl_eY8Iar1EG6FfsC,2026-06-09 08:08:04,CITIN26060990815482,Razorpay
payment,pay_P86pj1R3eh5PUb,8545.00,INR,170.90,30.76,0.00,8343.34,upi,,,2026-06-06 15:21:33,2026-06-06 15:21:33,[],,,,order_SBiMsAK96bycVz,rcpt-66033,[],,,,setl_eY8Iar1EG6FfsC,09/06/2026 15:21:33,CITIN26060990815482,Razorpay
